id,title,industry,region,availability_status,priority_tier,source_quality,last_checked,url,notes
company-01620,Zimbabwe — Hospital It Jobs Search,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Zimbabwe+hospital+IT+jobs,Live search across employers and healthcare technology opportunities.
company-01621,Zimbabwe — Medical Device Careers Search,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Zimbabwe+medical+device+careers,Live search across employers and healthcare technology opportunities.
company-01622,Zimbabwe — Pharmaceutical Technology Jobs Search,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Zimbabwe+pharmaceutical+technology+jobs,Live search across employers and healthcare technology opportunities.
company-01623,Zocdoc,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.zocdoc.com/about/careers/,Solutions Architecture | Health Interoperability | Cloud Platforms | Product Technology | Data Engineering
company-01624,ZOLL Medical,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.zoll.com/about-zoll/careers,Digital Health Platforms | Systems Integration | Enterprise Applications | Service Technology | Data Platforms
company-01625,Zydus Lifesciences,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.zyduslife.com/careers.html,Enterprise Architecture | Digital Transformation | ERP & Manufacturing Systems | Data & Analytics | IT Governance
company-01626,Zydus Lifesciences,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Zydus+Lifesciences%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01627,Al-Futtaim Group,Other Multinational & Enterprise,GCC & Middle East,Career Page Available,Directory,B,2026-07-20,https://www.afuturewithus.com/,
company-01628,Alghanim Industries,Other Multinational & Enterprise,GCC & Middle East,Career Page Available,Directory,B,2026-07-20,https://careers.alghanim.com/,
company-01629,Bidvest Group,Other Multinational & Enterprise,Africa,Career Page Available,Directory,B,2026-07-20,https://www.bidvest.co.za/careers.php,
company-01630,Cevital,Other Multinational & Enterprise,Africa,Career Page Available,Directory,B,2026-07-20,https://www.cevital.com/,
company-01631,Mansour Group,Other Multinational & Enterprise,Egypt,Career Page Available,Directory,B,2026-07-20,https://www.mansourgroup.com/careers/,
company-01632,Nuqul Group,Other Multinational & Enterprise,Arab Region,Career Page Available,Directory,B,2026-07-20,https://www.nuqulgroup.com/careers/,
company-01633,Poulina Group Holding,Other Multinational & Enterprise,Africa,Career Page Available,Directory,B,2026-07-20,https://www.poulinagroupholding.com/,
company-01634,Saudi Electricity Company,Other Multinational & Enterprise,GCC & Middle East,Career Page Available,Directory,B,2026-07-20,https://careers.se.com.sa/,
company-01635,African Export-Import Bank,Supply Chain & Logistics,Africa,Career Page Available,Directory,B,2026-07-20,https://www.afreximbank.com/careers/,Enterprise Architecture | IT Governance | Digital Banking | Cybersecurity | Data Platforms
company-01636,Agility Logistics,Supply Chain & Logistics,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Agility+Logistics&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01637,Algeria — Development Consulting Firms Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Algeria+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01638,Algeria — Digital Transformation Employers Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Algeria+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01639,Algeria — Enterprise Architecture Companies Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Algeria+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01640,Algeria — International Ngo Ict Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Algeria+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01641,Aramex Egypt,Supply Chain & Logistics,Egypt,Career Page Available,Directory,B,2026-07-20,https://careers.aramex.com/,
company-01642,Asyad Group,Supply Chain & Logistics,GCC & Middle East,Career Page Available,Directory,B,2026-07-20,https://asyad.om/careers,
company-01643,Bahrain — Development Consulting Firms Search,Supply Chain & Logistics,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Bahrain+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01644,Bahrain — Digital Transformation Employers Search,Supply Chain & Logistics,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Bahrain+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01645,Bahrain — Enterprise Architecture Companies Search,Supply Chain & Logistics,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Bahrain+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01646,Bahrain — International Ngo Ict Search,Supply Chain & Logistics,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Bahrain+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01647,Botswana — Development Consulting Firms Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Botswana+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01648,Botswana — Digital Transformation Employers Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Botswana+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01649,Botswana — Enterprise Architecture Companies Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Botswana+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01650,Botswana — International Ngo Ict Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Botswana+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01651,Cameroon — Development Consulting Firms Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Cameroon+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01652,Cameroon — Digital Transformation Employers Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Cameroon+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01653,Cameroon — Enterprise Architecture Companies Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Cameroon+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01654,Cameroon — International Ngo Ict Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Cameroon+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01655,Côte d’Ivoire — Development Consulting Firms Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=C%C3%B4te+d%E2%80%99Ivoire+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01656,Côte d’Ivoire — Digital Transformation Employers Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=C%C3%B4te+d%E2%80%99Ivoire+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01657,Côte d’Ivoire — Enterprise Architecture Companies Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=C%C3%B4te+d%E2%80%99Ivoire+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01658,Côte d’Ivoire — International Ngo Ict Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=C%C3%B4te+d%E2%80%99Ivoire+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01659,DHL Express Egypt,Supply Chain & Logistics,Egypt,Career Page Available,Directory,B,2026-07-20,https://careers.dhl.com/,
company-01660,DR Congo — Development Consulting Firms Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=DR+Congo+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01661,DR Congo — Digital Transformation Employers Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=DR+Congo+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01662,DR Congo — Enterprise Architecture Companies Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=DR+Congo+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01663,DR Congo — International Ngo Ict Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=DR+Congo+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01664,Egypt — Development Consulting Firms Search,Supply Chain & Logistics,Egypt,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Egypt+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01665,Egypt — Digital Transformation Employers Search,Supply Chain & Logistics,Egypt,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Egypt+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01666,Egypt — Enterprise Architecture Companies Search,Supply Chain & Logistics,Egypt,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Egypt+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01667,Egypt — International Ngo Ict Search,Supply Chain & Logistics,Egypt,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Egypt+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01668,Ethiopia — Development Consulting Firms Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Ethiopia+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01669,Ethiopia — Digital Transformation Employers Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Ethiopia+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01670,Ethiopia — Enterprise Architecture Companies Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Ethiopia+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01671,Ethiopia — International Ngo Ict Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Ethiopia+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01672,Export Development Bank of Egypt,Supply Chain & Logistics,Egypt,Career Page Available,Directory,B,2026-07-20,https://www.ebank.com.eg/,
company-01673,flydubai,Supply Chain & Logistics,GCC & Middle East,Career Page Available,Directory,B,2026-07-20,https://careers.flydubai.com/,
company-01674,flynas,Supply Chain & Logistics,GCC & Middle East,Career Page Available,Directory,B,2026-07-20,https://career.flynas.com/,
company-01675,Ghana — Development Consulting Firms Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Ghana+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01676,Ghana — Digital Transformation Employers Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Ghana+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01677,Ghana — Enterprise Architecture Companies Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Ghana+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01678,Ghana — International Ngo Ict Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Ghana+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01679,Gulf Air,Supply Chain & Logistics,GCC & Middle East,Career Page Available,Directory,B,2026-07-20,https://careers.gulfair.com/,
company-01680,Jordan — Development Consulting Firms Search,Supply Chain & Logistics,Arab Region,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Jordan+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01681,Jordan — Digital Transformation Employers Search,Supply Chain & Logistics,Arab Region,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Jordan+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01682,Jordan — Enterprise Architecture Companies Search,Supply Chain & Logistics,Arab Region,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Jordan+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01683,Jordan — International Ngo Ict Search,Supply Chain & Logistics,Arab Region,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Jordan+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01684,Kenya — Development Consulting Firms Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Kenya+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01685,Kenya — Digital Transformation Employers Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Kenya+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01686,Kenya — Enterprise Architecture Companies Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Kenya+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01687,Kenya — International Ngo Ict Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Kenya+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01688,Kuwait — Development Consulting Firms Search,Supply Chain & Logistics,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Kuwait+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01689,Kuwait — Digital Transformation Employers Search,Supply Chain & Logistics,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Kuwait+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01690,Kuwait — Enterprise Architecture Companies Search,Supply Chain & Logistics,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Kuwait+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01691,Kuwait — International Ngo Ict Search,Supply Chain & Logistics,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Kuwait+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01692,Lebanon — Development Consulting Firms Search,Supply Chain & Logistics,Arab Region,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Lebanon+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01693,Lebanon — Digital Transformation Employers Search,Supply Chain & Logistics,Arab Region,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Lebanon+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01694,Lebanon — Enterprise Architecture Companies Search,Supply Chain & Logistics,Arab Region,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Lebanon+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01695,Lebanon — International Ngo Ict Search,Supply Chain & Logistics,Arab Region,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Lebanon+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01696,Mauritius — Development Consulting Firms Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mauritius+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01697,Mauritius — Digital Transformation Employers Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mauritius+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01698,Mauritius — Enterprise Architecture Companies Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mauritius+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01699,Mauritius — International Ngo Ict Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mauritius+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01700,Milaha,Supply Chain & Logistics,GCC & Middle East,Career Page Available,Directory,B,2026-07-20,https://careers.milaha.com/,
company-01701,Morocco — Development Consulting Firms Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Morocco+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01702,Morocco — Digital Transformation Employers Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Morocco+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01703,Morocco — Enterprise Architecture Companies Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Morocco+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01704,Morocco — International Ngo Ict Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Morocco+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01705,Mozambique — Development Consulting Firms Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mozambique+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01706,Mozambique — Digital Transformation Employers Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mozambique+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01707,Mozambique — Enterprise Architecture Companies Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mozambique+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01708,Mozambique — International Ngo Ict Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mozambique+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01709,Nakilat,Supply Chain & Logistics,GCC & Middle East,Career Page Available,Directory,B,2026-07-20,https://careers.nakilat.com/,
company-01710,Namibia — Development Consulting Firms Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Namibia+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01711,Namibia — Digital Transformation Employers Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Namibia+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01712,Namibia — Enterprise Architecture Companies Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Namibia+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01713,Namibia — International Ngo Ict Search,Supply Chain & Logistics,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Namibia+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01714,Nigeria — Development Consulting Firms Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Nigeria+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01715,Nigeria — Digital Transformation Employers Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Nigeria+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01716,Nigeria — Enterprise Architecture Companies Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Nigeria+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01717,Nigeria — International Ngo Ict Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Nigeria+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01718,Oman Air,Supply Chain & Logistics,GCC & Middle East,Career Page Available,Directory,B,2026-07-20,https://careers.omanair.com/,
company-01719,Oman — Development Consulting Firms Search,Supply Chain & Logistics,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Oman+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01720,Oman — Digital Transformation Employers Search,Supply Chain & Logistics,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Oman+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01721,Oman — Enterprise Architecture Companies Search,Supply Chain & Logistics,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Oman+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01722,Oman — International Ngo Ict Search,Supply Chain & Logistics,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Oman+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01723,Qatar Airways,Supply Chain & Logistics,GCC & Middle East,Career Page Available,Directory,B,2026-07-20,https://careers.qatarairways.com/,
company-01724,Qatar — Development Consulting Firms Search,Supply Chain & Logistics,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Qatar+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01725,Qatar — Digital Transformation Employers Search,Supply Chain & Logistics,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Qatar+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01726,Qatar — Enterprise Architecture Companies Search,Supply Chain & Logistics,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Qatar+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01727,Qatar — International Ngo Ict Search,Supply Chain & Logistics,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Qatar+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01728,Renaissance Services,Supply Chain & Logistics,GCC & Middle East,Career Page Available,Directory,B,2026-07-20,https://www.renaissanceservices.com/careers/,
company-01729,Riyadh Air,Supply Chain & Logistics,GCC & Middle East,Career Page Available,Directory,B,2026-07-20,https://www.riyadhair.com/en/careers,
company-01730,Rwanda — Development Consulting Firms Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Rwanda+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01731,Rwanda — Digital Transformation Employers Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Rwanda+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01732,Rwanda — Enterprise Architecture Companies Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Rwanda+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01733,Rwanda — International Ngo Ict Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Rwanda+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01734,Saudi Arabia — Development Consulting Firms Search,Supply Chain & Logistics,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Saudi+Arabia+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01735,Saudi Arabia — Digital Transformation Employers Search,Supply Chain & Logistics,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Saudi+Arabia+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01736,Saudi Arabia — Enterprise Architecture Companies Search,Supply Chain & Logistics,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Saudi+Arabia+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01737,Saudi Arabia — International Ngo Ict Search,Supply Chain & Logistics,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Saudi+Arabia+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01738,Saudia,Supply Chain & Logistics,GCC & Middle East,Career Page Available,Directory,B,2026-07-20,https://careers.saudia.com/,
company-01739,Saudia Technic,Supply Chain & Logistics,GCC & Middle East,Career Page Available,Directory,B,2026-07-20,https://careers.saudiatechnic.com/,
company-01740,Senegal — Development Consulting Firms Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Senegal+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01741,Senegal — Digital Transformation Employers Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Senegal+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01742,Senegal — Enterprise Architecture Companies Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Senegal+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01743,Senegal — International Ngo Ict Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Senegal+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01744,South Africa — Development Consulting Firms Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=South+Africa+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01745,South Africa — Digital Transformation Employers Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=South+Africa+digital+transformation+employers+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01746,South Africa — Enterprise Architecture Companies Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=South+Africa+enterprise+architecture+companies+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01747,South Africa — International Ngo Ict Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=South+Africa+international+NGO+ICT+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01748,Tanzania — Development Consulting Firms Search,Supply Chain & Logistics,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Tanzania+development+consulting+firms+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
